observation_id,origin,destination,route,airline,travel_date,search_date,search_time,search_hour,lead_time,lead_time_days,fare_class,base_fare,taxes,fees,total_fare,availability,usable_for_index,source,timestamp,year,month,week,day_of_week,travel_month,route_median_fare,fare_deviation_pct,fare_consistency_flag,validation_status,validation_reason,duplicate_flag,outlier_flag
A0445,DEL,BLR,DEL-BLR,Air India Express,2026-10-20,2026-09-05,04:05,4,T+45,45,Economy,2830,720,263,3813,AVAILABLE,True,Sample Data,2026-09-05 04:05:00,2026,10,43,Tuesday,2026-10,6927.0,-44.95,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0446,MAA,DEL,MAA-DEL,Air India,2026-09-20,2026-09-05,08:52,8,T+15,15,Economy,5746,1025,62,6833,AVAILABLE,True,Sample Data,2026-09-05 08:52:00,2026,9,38,Sunday,2026-09,7393.0,-7.57,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0447,DEL,BLR,DEL-BLR,IndiGo,2026-10-05,2026-09-05,03:29,3,T+30,30,Economy,6204,1069,241,7514,AVAILABLE,True,Sample Data,2026-09-05 03:29:00,2026,10,41,Monday,2026-10,6927.0,8.47,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0448,DEL,BOM,DEL-BOM,Air India,2026-09-06,2026-09-05,07:08,7,T+1,1,Economy,2597,563,262,3422,AVAILABLE,True,Sample Data,2026-09-05 07:08:00,2026,9,36,Sunday,2026-09,7207.0,-52.52,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0449,DEL,BLR,DEL-BLR,Akasa Air,2026-09-20,2026-09-05,18:37,18,T+15,15,Economy,8122,1145,290,9557,AVAILABLE,True,Sample Data,2026-09-05 18:37:00,2026,9,38,Sunday,2026-09,6927.0,37.97,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0450,BOM,BLR,BOM-BLR,IndiGo,2026-09-06,2026-09-05,04:05,4,T+1,1,Economy,3028,702,281,4011,AVAILABLE,True,Sample Data,2026-09-05 04:05:00,2026,9,36,Sunday,2026-09,6133.5,-34.61,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0451,BOM,BLR,BOM-BLR,IndiGo,2026-09-06,2026-09-05,13:52,13,T+1,1,Economy,6276,551,93,6920,SOLD_OUT,False,Sample Data,2026-09-05 13:52:00,2026,9,36,Sunday,2026-09,6133.5,12.82,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0452,MAA,DEL,MAA-DEL,Akasa Air,2026-10-05,2026-09-05,11:13,11,T+30,30,Economy,2741,891,224,3856,AVAILABLE,True,Sample Data,2026-09-05 11:13:00,2026,10,41,Monday,2026-10,7393.0,-47.84,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0453,DEL,BLR,DEL-BLR,Air India Express,2026-09-20,2026-09-05,19:15,19,T+15,15,Economy,6153,652,58,6863,AVAILABLE,True,Sample Data,2026-09-05 19:15:00,2026,9,38,Sunday,2026-09,6927.0,-0.92,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0454,MAA,DEL,MAA-DEL,Air India Express,2026-10-05,2026-09-05,08:24,8,T+30,30,Economy,5875,1063,172,7110,AVAILABLE,True,Sample Data,2026-09-05 08:24:00,2026,10,41,Monday,2026-10,7393.0,-3.83,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0455,DEL,BLR,DEL-BLR,Akasa Air,2026-09-12,2026-09-05,17:50,17,T+7,7,Economy,7764,1038,113,8915,AVAILABLE,True,Sample Data,2026-09-05 17:50:00,2026,9,37,Saturday,2026-09,6927.0,28.7,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0456,DEL,BOM,DEL-BOM,Akasa Air,2026-09-20,2026-09-05,18:32,18,T+15,15,Economy,6429,1057,250,7736,AVAILABLE,True,Sample Data,2026-09-05 18:32:00,2026,9,38,Sunday,2026-09,7207.0,7.34,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0457,BOM,BLR,BOM-BLR,Akasa Air,2026-09-20,2026-09-05,00:57,0,T+15,15,Economy,3973,526,131,4630,AVAILABLE,True,Sample Data,2026-09-05 00:57:00,2026,9,38,Sunday,2026-09,6133.5,-24.51,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0458,BOM,BLR,BOM-BLR,IndiGo,2026-10-05,2026-09-05,07:10,7,T+30,30,Economy,6837,866,246,7949,AVAILABLE,True,Sample Data,2026-09-05 07:10:00,2026,10,41,Monday,2026-10,6133.5,29.6,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0459,DEL,BOM,DEL-BOM,Air India,2026-09-12,2026-09-05,23:03,23,T+7,7,Economy,4683,1046,258,5987,AVAILABLE,True,Sample Data,2026-09-05 23:03:00,2026,9,37,Saturday,2026-09,7207.0,-16.93,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0460,DEL,BLR,DEL-BLR,SpiceJet,2026-10-05,2026-09-05,10:51,10,T+30,30,Economy,5406,677,95,6178,AVAILABLE,True,Sample Data,2026-09-05 10:51:00,2026,10,41,Monday,2026-10,6927.0,-10.81,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0461,MAA,DEL,MAA-DEL,Air India Express,2026-10-20,2026-09-05,04:36,4,T+45,45,Economy,2731,860,292,3883,AVAILABLE,True,Sample Data,2026-09-05 04:36:00,2026,10,43,Tuesday,2026-10,7393.0,-47.48,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0462,DEL,BLR,DEL-BLR,Akasa Air,2026-10-20,2026-09-05,01:14,1,T+45,45,Economy,5031,679,175,5885,AVAILABLE,True,Sample Data,2026-09-05 01:14:00,2026,10,43,Tuesday,2026-10,6927.0,-15.04,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0463,BLR,HYD,BLR-HYD,Air India,2026-09-06,2026-09-05,19:12,19,T+1,1,Economy,6812,989,50,7851,AVAILABLE,True,Sample Data,2026-09-05 19:12:00,2026,9,36,Sunday,2026-09,6792.5,15.58,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0464,DEL,BLR,DEL-BLR,Air India Express,2026-09-12,2026-09-05,22:58,22,T+7,7,Economy,5150,560,55,5765,AVAILABLE,True,Sample Data,2026-09-05 22:58:00,2026,9,37,Saturday,2026-09,6927.0,-16.77,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0465,DEL,BLR,DEL-BLR,IndiGo,2026-10-20,2026-09-05,21:25,21,T+45,45,Economy,5489,574,145,6208,AVAILABLE,True,Sample Data,2026-09-05 21:25:00,2026,10,43,Tuesday,2026-10,6927.0,-10.38,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0466,BLR,HYD,BLR-HYD,IndiGo,2026-09-20,2026-09-05,23:27,23,T+15,15,Economy,4972,830,84,5886,MISSING,False,Sample Data,2026-09-05 23:27:00,2026,9,38,Sunday,2026-09,6792.5,-13.35,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0467,MAA,DEL,MAA-DEL,Akasa Air,2026-09-20,2026-09-05,19:50,19,T+15,15,Economy,3927,1075,227,5229,AVAILABLE,True,Sample Data,2026-09-05 19:50:00,2026,9,38,Sunday,2026-09,7393.0,-29.27,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0468,BOM,BLR,BOM-BLR,Air India,2026-10-20,2026-09-05,09:08,9,T+45,45,Economy,3936,887,128,4951,AVAILABLE,True,Sample Data,2026-09-05 09:08:00,2026,10,43,Tuesday,2026-10,6133.5,-19.28,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0469,DEL,BLR,DEL-BLR,IndiGo,2026-10-20,2026-09-05,10:58,10,T+45,45,Economy,5707,1081,58,6846,AVAILABLE,True,Sample Data,2026-09-05 10:58:00,2026,10,43,Tuesday,2026-10,6927.0,-1.17,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0470,BLR,HYD,BLR-HYD,Air India,2026-10-20,2026-09-05,02:15,2,T+45,45,Economy,3352,1008,86,4446,AVAILABLE,True,Sample Data,2026-09-05 02:15:00,2026,10,43,Tuesday,2026-10,6792.5,-34.55,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0471,BOM,BLR,BOM-BLR,Air India Express,2026-09-12,2026-09-05,20:46,20,T+7,7,Economy,7711,590,260,8561,AVAILABLE,True,Sample Data,2026-09-05 20:46:00,2026,9,37,Saturday,2026-09,6133.5,39.58,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0472,BOM,BLR,BOM-BLR,Akasa Air,2026-09-06,2026-09-05,11:16,11,T+1,1,Economy,4672,714,113,5499,AVAILABLE,True,Sample Data,2026-09-05 11:16:00,2026,9,36,Sunday,2026-09,6133.5,-10.34,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0473,DEL,BOM,DEL-BOM,IndiGo,2026-09-06,2026-09-05,05:56,5,T+1,1,Economy,5661,948,237,6846,AVAILABLE,True,Sample Data,2026-09-05 05:56:00,2026,9,36,Sunday,2026-09,7207.0,-5.01,VALID,VALID,,UNIQUE,NORMAL
A0474,DEL,CCU,DEL-CCU,Akasa Air,2026-10-05,2026-09-05,15:50,15,T+30,30,Economy,5377,1059,146,6582,AVAILABLE,True,Sample Data,2026-09-05 15:50:00,2026,10,41,Monday,2026-10,6581.5,0.01,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0475,BLR,HYD,BLR-HYD,Air India,2026-09-12,2026-09-05,09:01,9,T+7,7,Economy,6196,575,254,7025,AVAILABLE,True,Sample Data,2026-09-05 09:01:00,2026,9,37,Saturday,2026-09,6792.5,3.42,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0476,BOM,BLR,BOM-BLR,Air India Express,2026-09-06,2026-09-05,05:46,5,T+1,1,Economy,3107,850,93,4050,AVAILABLE,True,Sample Data,2026-09-05 05:46:00,2026,9,36,Sunday,2026-09,6133.5,-33.97,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0477,DEL,BOM,DEL-BOM,SpiceJet,2026-09-06,2026-09-05,22:01,22,T+1,1,Economy,5268,1108,207,6583,AVAILABLE,True,Sample Data,2026-09-05 22:01:00,2026,9,36,Sunday,2026-09,7207.0,-8.66,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0478,DEL,CCU,DEL-CCU,Air India,2026-10-20,2026-09-05,06:12,6,T+45,45,Economy,6056,660,63,6779,AVAILABLE,True,Sample Data,2026-09-05 06:12:00,2026,10,43,Tuesday,2026-10,6581.5,3.0,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0479,DEL,CCU,DEL-CCU,SpiceJet,2026-10-20,2026-09-05,03:03,3,T+45,45,Economy,4673,1176,122,5971,AVAILABLE,True,Sample Data,2026-09-05 03:03:00,2026,10,43,Tuesday,2026-10,6581.5,-9.28,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0480,DEL,CCU,DEL-CCU,SpiceJet,2026-10-20,2026-09-05,13:05,13,T+45,45,Economy,6521,657,63,7241,AVAILABLE,True,Sample Data,2026-09-05 13:05:00,2026,10,43,Tuesday,2026-10,6581.5,10.02,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0481,BOM,BLR,BOM-BLR,SpiceJet,2026-10-05,2026-09-05,20:18,20,T+30,30,Economy,4135,599,56,4790,AVAILABLE,True,Sample Data,2026-09-05 20:18:00,2026,10,41,Monday,2026-10,6133.5,-21.9,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0482,DEL,BOM,DEL-BOM,Akasa Air,2026-09-06,2026-09-05,21:16,21,T+1,1,Economy,5026,907,170,6103,AVAILABLE,True,Sample Data,2026-09-05 21:16:00,2026,9,36,Sunday,2026-09,7207.0,-15.32,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0483,DEL,BOM,DEL-BOM,SpiceJet,2026-10-05,2026-09-05,05:28,5,T+30,30,Economy,4014,879,276,5169,AVAILABLE,True,Sample Data,2026-09-05 05:28:00,2026,10,41,Monday,2026-10,7207.0,-28.28,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0484,DEL,BOM,DEL-BOM,Air India Express,2026-10-05,2026-09-05,18:03,18,T+30,30,Economy,6309,769,107,7185,AVAILABLE,True,Sample Data,2026-09-05 18:03:00,2026,10,41,Monday,2026-10,7207.0,-0.31,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0485,DEL,BLR,DEL-BLR,IndiGo,2026-09-06,2026-09-05,18:14,18,T+1,1,Economy,7973,852,256,9081,AVAILABLE,True,Sample Data,2026-09-05 18:14:00,2026,9,36,Sunday,2026-09,6927.0,31.1,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0486,BLR,HYD,BLR-HYD,IndiGo,2026-10-05,2026-09-05,15:36,15,T+30,30,Economy,6780,928,297,8005,AVAILABLE,True,Sample Data,2026-09-05 15:36:00,2026,10,41,Monday,2026-10,6792.5,17.85,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0487,DEL,BLR,DEL-BLR,Akasa Air,2026-09-20,2026-09-05,01:32,1,T+15,15,Economy,3146,904,281,4331,AVAILABLE,True,Sample Data,2026-09-05 01:32:00,2026,9,38,Sunday,2026-09,6927.0,-37.48,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0488,BLR,HYD,BLR-HYD,SpiceJet,2026-10-20,2026-09-05,14:11,14,T+45,45,Economy,8050,1135,87,9272,AVAILABLE,True,Sample Data,2026-09-05 14:11:00,2026,10,43,Tuesday,2026-10,6792.5,36.5,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0489,DEL,BLR,DEL-BLR,Air India,2026-09-12,2026-09-05,21:27,21,T+7,7,Economy,3533,543,158,4234,AVAILABLE,True,Sample Data,2026-09-05 21:27:00,2026,9,37,Saturday,2026-09,6927.0,-38.88,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0490,DEL,BLR,DEL-BLR,Air India,2026-10-20,2026-09-05,02:05,2,T+45,45,Economy,4612,827,283,5722,AVAILABLE,True,Sample Data,2026-09-05 02:05:00,2026,10,43,Tuesday,2026-10,6927.0,-17.4,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0491,DEL,CCU,DEL-CCU,SpiceJet,2026-10-05,2026-09-05,14:58,14,T+30,30,Economy,7022,833,269,8124,AVAILABLE,True,Sample Data,2026-09-05 14:58:00,2026,10,41,Monday,2026-10,6581.5,23.44,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0492,DEL,BOM,DEL-BOM,SpiceJet,2026-10-20,2026-09-05,04:36,4,T+45,45,Economy,6780,929,78,7787,AVAILABLE,True,Sample Data,2026-09-05 04:36:00,2026,10,43,Tuesday,2026-10,7207.0,8.05,VALID,VALID,,UNIQUE,NORMAL
A0493,BLR,HYD,BLR-HYD,SpiceJet,2026-09-06,2026-09-05,09:55,9,T+1,1,Economy,3365,1076,249,4690,AVAILABLE,True,Sample Data,2026-09-05 09:55:00,2026,9,36,Sunday,2026-09,6792.5,-30.95,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0494,BLR,HYD,BLR-HYD,Air India Express,2026-10-05,2026-09-05,19:30,19,T+30,30,Economy,4663,892,217,5772,AVAILABLE,True,Sample Data,2026-09-05 19:30:00,2026,10,41,Monday,2026-10,6792.5,-15.02,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0495,DEL,BOM,DEL-BOM,Air India,2026-09-20,2026-09-05,22:25,22,T+15,15,Economy,5801,647,208,6656,AVAILABLE,True,Sample Data,2026-09-05 22:25:00,2026,9,38,Sunday,2026-09,7207.0,-7.65,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0496,DEL,BOM,DEL-BOM,Akasa Air,2026-09-20,2026-09-05,08:57,8,T+15,15,Economy,8156,743,62,8961,AVAILABLE,True,Sample Data,2026-09-05 08:57:00,2026,9,38,Sunday,2026-09,7207.0,24.34,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0497,BOM,BLR,BOM-BLR,IndiGo,2026-09-20,2026-09-05,22:43,22,T+15,15,Economy,4982,818,121,5921,AVAILABLE,True,Sample Data,2026-09-05 22:43:00,2026,9,38,Sunday,2026-09,6133.5,-3.46,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0498,DEL,BOM,DEL-BOM,Air India,2026-09-12,2026-09-05,08:46,8,T+7,7,Economy,4961,953,248,6162,AVAILABLE,True,Sample Data,2026-09-05 08:46:00,2026,9,37,Saturday,2026-09,7207.0,-14.5,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0499,DEL,CCU,DEL-CCU,SpiceJet,2026-09-06,2026-09-05,13:47,13,T+1,1,Economy,4039,952,104,5095,SOLD_OUT,False,Sample Data,2026-09-05 13:47:00,2026,9,36,Sunday,2026-09,6581.5,-22.59,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
A0500,DEL,CCU,DEL-CCU,SpiceJet,2026-09-20,2026-09-05,09:45,9,T+15,15,Economy,2960,1027,252,4239,AVAILABLE,True,Sample Data,2026-09-05 09:45:00,2026,9,38,Sunday,2026-09,6581.5,-35.59,VALID,VALID,,INTRADAY_REPEAT_CHECK,NORMAL
